06:37:13,84,20
06:47:13,83,17
06:57:13,80,21
07:07:13,88,19
07:17:13,9,25
07:27:13,47,15
07:37:13,88,13
07:47:13,97,16
07:57:13,84,11
08:07:13,85,13
08:17:13,8,10
08:27:13,73,15
08:37:13,86,17
08:47:13,14,20
08:57:13,65,28
09:07:13,48,30
09:17:13,28,12
09:27:13,69,28
09:37:13,68,16
09:47:13,50,25
09:57:13,67,23
10:07:13,20,11
10:17:13,32,24
10:27:13,68,28
10:37:13,88,19
10:47:13,100,24
10:57:13,3,21
11:07:13,86,28
11:17:13,94,10
11:27:13,10,17
11:37:13,61,26
11:47:13,49,25
11:57:13,22,26
12:07:13,87,26
12:17:13,5,14
12:27:13,88,13
12:37:13,95,29
12:47:13,89,10
12:57:13,35,15
13:07:13,29,14
13:17:13,62,26
13:27:13,15,24
13:37:13,71,16
13:47:13,25,18
13:57:13,95,26
14:07:13,0,20
14:17:13,21,24
14:27:13,30,16
14:37:13,80,26
14:47:13,20,29
14:57:13,31,18
15:07:13,31,16
15:17:13,23,17
15:27:13,59,24
15:37:13,81,30
15:47:13,72,19
15:57:13,3,24
16:07:13,62,15
16:17:13,0,20
16:27:13,63,17
16:37:13,75,17
16:47:13,84,21
16:57:13,92,27
17:07:13,29,26
17:17:13,67,14
17:27:13,91,27
17:37:13,43,24
17:47:13,9,23
17:57:13,67,29
18:07:13,51,26
18:17:13,29,26
18:27:13,38,12
18:37:13,21,13
18:47:13,61,17
18:57:13,49,27
19:07:13,71,26
19:17:13,52,17
19:27:13,50,18
19:37:13,90,19
19:47:13,24,24
19:57:13,60,28
20:07:13,68,17
20:17:13,55,18
20:27:13,42,29
20:37:13,6,28
20:47:13,36,16
20:57:13,2,29
21:07:13,56,15
21:17:13,72,23
21:27:13,12,28
21:37:13,22,18
21:47:13,40,16
21:57:13,70,28
22:07:13,22,25
22:17:13,22,30
22:27:13,21,30
22:37:13,36,10
22:47:13,72,10
22:57:13,59,10
23:07:13,35,16
